epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
346,0.13902878761291504,0.00926330778747797,0.14942456781864166,0.5829731225967407,5199,0.9548471570014954,1.0,0.772455096244812,0.32045918503225024,9.999999747378752e-05,0.8802395462989807,0.2695353031158447,3.389221668243408,,,,,,,
349,0.12094711512327194,0.012138132937252522,0.08030134439468384,0.5210509300231934,5249,0.9429429769515991,1.0,0.7121211886405945,0.326430454833921,9.999999747378752e-05,0.7828282713890076,0.32949286699295044,3.303030252456665,,,,,,,
349,,,,,5249,,,,,,,,,0.9623451232910156,0.765625,0.1084810122847557,0.2664242684841156,0.8444010615348816,0.3158864974975586,16.0
353,0.18578201532363892,0.01588815450668335,0.35501357913017273,0.8284668326377869,5299,0.9313655495643616,1.0,0.6118420958518982,0.33231435291142086,9.999999747378752e-05,0.7763158082962036,0.33660656213760376,5.8552632331848145,,,,,,,
356,0.20199322700500488,0.01700758747756481,0.26511889696121216,0.8220232129096985,5349,0.9354968667030334,1.0,0.6579925417900085,0.30746374206966853,9.999999747378752e-05,0.7063196897506714,0.34151241183280945,3.5055761337280273,,,,,,,
359,0.12950900197029114,0.01163987722247839,0.22837837040424347,0.5719950199127197,5399,0.9591618180274963,1.0,0.7709251046180725,0.29584774794887714,9.999999747378752e-05,0.8722466826438904,0.2736726403236389,3.030837059020996,,,,,,,
359,,,,,5399,,,,,,,,,0.9630842208862305,0.7682291865348816,0.10682410001754761,0.26192429661750793,0.8424479365348816,0.31020042300224304,16.0
363,0.10180709511041641,0.01043148897588253,0.08304260671138763,0.4678185284137726,5449,0.9480480551719666,1.0,0.7166666388511658,0.3251343733922656,9.999999747378752e-05,0.8500000238418579,0.31410694122314453,4.761111259460449,,,,,,,
366,0.18980087339878082,0.011561629362404346,0.26926863193511963,0.8058180212974548,5499,0.9345415830612183,1.0,0.6242774724960327,0.32702944859353866,9.999999747378752e-05,0.763005793094635,0.3627575635910034,4.6820807456970215,,,,,,,
369,0.23780108988285065,0.011454181745648384,0.4096314013004303,0.9963297843933105,5549,0.9684194326400757,1.0,0.804347813129425,0.3170057395663314,9.999999747378752e-05,0.8804348111152649,0.2563742995262146,3.0271739959716797,,,,,,,
369,,,,,5549,,,,,,,,,0.962081253528595,0.767578125,0.10644745081663132,0.2580033242702484,0.8489583134651184,0.3031117022037506,16.0
373,0.2216521054506302,0.013892251066863537,0.3391510248184204,0.9091956615447998,5599,0.953222393989563,1.0,0.7461538314819336,0.30261618313179584,9.999999747378752e-05,0.8153846263885498,0.33047160506248474,2.950000047683716,,,,,,,
376,0.1038600355386734,0.010279939509928226,0.09971126168966293,0.4677598476409912,5649,0.9491891860961914,1.0,0.7200000286102295,0.3211030471110157,9.999999747378752e-05,0.8514285683631897,0.3136567771434784,4.119999885559082,,,,,,,
379,0.24869248270988464,0.011023537255823612,0.38915956020355225,1.0071995258331299,5699,0.9469723105430603,1.0,0.702531635761261,0.33098915022904374,9.999999747378752e-05,0.8987341523170471,0.30482542514801025,4.354430198669434,,,,,,,
379,,,,,5699,,,,,,,,,0.961922824382782,0.7662760615348816,0.10593301802873611,0.25365379452705383,0.8489583134651184,0.29544156789779663,16.0
383,0.12949860095977783,0.010524066165089607,0.1429418921470642,0.6151031255722046,5749,0.9532657861709595,1.0,0.7583333253860474,0.30289003797837327,9.999999747378752e-05,0.824999988079071,0.3654381036758423,2.9375,,,,,,,
386,0.14440707862377167,0.01193237490952015,0.23704840242862701,0.6418404579162598,5799,0.934883713722229,1.0,0.6930232644081116,0.31377133676158436,9.999999747378752e-05,0.8279069662094116,0.30657172203063965,3.7162790298461914,,,,,,,
389,0.11470118165016174,0.012317804619669914,0.22570116817951202,0.5205584764480591,5849,0.9658764600753784,1.0,0.7932960987091064,0.29636443864022866,9.999999747378752e-05,0.8715083599090576,0.29167723655700684,3.022346258163452,,,,,,,
389,,,,,5849,,,,,,,,,0.9616941809654236,0.765625,0.10538586229085922,0.2518429160118103,0.8515625,0.29291412234306335,16.0
393,0.15468339622020721,0.008767611347138882,0.2258109152317047,0.6912841200828552,5899,0.9338133931159973,1.0,0.6569343209266663,0.3033374727008678,9.999999747378752e-05,0.7335766553878784,0.40105170011520386,4.383211612701416,,,,,,,
396,0.1928427815437317,0.009752815589308739,0.2886711657047272,0.7987568378448486,5949,0.9540539979934692,1.0,0.729411780834198,0.32358525594948634,9.999999747378752e-05,0.841176450252533,0.3328748643398285,4.058823585510254,,,,,,,
399,0.1337050497531891,0.009997572749853134,0.24014560878276825,0.6107469201087952,5999,0.9488606452941895,1.0,0.7156862616539001,0.3198782334467355,9.999999747378752e-05,0.8088235259056091,0.30022597312927246,3.779411792755127,,,,,,,
399,,,,,5999,,,,,,,,,0.9617293477058411,0.7669270634651184,0.10453882068395615,0.24952805042266846,0.8515625,0.2899784445762634,16.0
403,0.13858090341091156,0.014233946800231934,0.25100648403167725,0.6394512057304382,6049,0.9341216683387756,1.0,0.65625,0.32522173505784574,9.999999747378752e-05,0.890625,0.3071134388446808,5.4921875,,,,,,,
406,0.1198289543390274,0.011780058965086937,0.10323943942785263,0.5568482279777527,6099,0.9511649012565613,1.0,0.7379310131072998,0.3137697529050679,9.999999747378752e-05,0.9172413945198059,0.28292959928512573,4.972414016723633,,,,,,,
409,0.11162610352039337,0.009357068687677383,0.09880520403385162,0.532202422618866,6149,0.9507436156272888,1.0,0.7455621361732483,0.3273705811928517,9.999999747378752e-05,0.8639053106307983,0.2787281572818756,3.633136034011841,,,,,,,
409,,,,,6149,,,,,,,,,0.9614126086235046,0.765625,0.10385602712631226,0.24732966721057892,0.859375,0.2869473099708557,16.0
413,0.11527466773986816,0.010684125125408173,0.15694735944271088,0.5241199135780334,6199,0.9469804763793945,1.0,0.7224880456924438,0.3075468728044861,9.999999747378752e-05,0.8373205661773682,0.2974609136581421,4.660286903381348,,,,,,,
416,0.11332802474498749,0.01290194597095251,0.10866038501262665,0.5452971458435059,6249,0.9388266801834106,1.0,0.6829268336296082,0.31761476657750365,9.999999747378752e-05,0.7512195110321045,0.29777249693870544,4.7707319259643555,,,,,,,
419,0.14417870342731476,0.008061137981712818,0.1986255794763565,0.6905779242515564,6299,0.9242454767227173,1.0,0.5839415788650513,0.3180143300170073,9.999999747378752e-05,0.7883211970329285,0.27095845341682434,5.985401630401611,,,,,,,
419,,,,,6299,,,,,,,,,0.9612366557121277,0.7610676884651184,0.1036992073059082,0.24715475738048553,0.8548176884651184,0.2869110703468323,16.0
423,0.17124152183532715,0.011819257400929928,0.27890264987945557,0.7643164396286011,6349,0.9311902523040771,1.0,0.640668511390686,0.3038976159770808,9.999999747378752e-05,0.7047353982925415,0.42676985263824463,3.777158737182617,,,,,,,
426,0.1611490249633789,0.010132967494428158,0.33168554306030273,0.7467901110649109,6399,0.9542997479438782,1.0,0.7636363506317139,0.30921338620333905,9.999999747378752e-05,0.9151515364646912,0.2597750425338745,3.630303144454956,,,,,,,
429,0.16281908750534058,0.013110912404954433,0.19666406512260437,0.8066245913505554,6449,0.9462946653366089,1.0,0.6903225779533386,0.3225842788831104,9.999999747378752e-05,0.8903225660324097,0.2234632968902588,4.599999904632568,,,,,,,
429,,,,,6449,,,,,,,,,0.9620459675788879,0.765625,0.1021498441696167,0.24087035655975342,0.86328125,0.2774410545825958,16.0
433,0.1116100624203682,0.013636671006679535,0.21790046989917755,0.5293481945991516,6499,0.9610955715179443,1.0,0.7668161392211914,0.29811681695216025,9.999999747378752e-05,0.8565022349357605,0.2743346691131592,2.982062816619873,,,,,,,
436,0.23570072650909424,0.013430760242044926,0.4991302788257599,1.0423086881637573,6549,0.9449631571769714,1.0,0.7236363887786865,0.2951363496927589,9.999999747378752e-05,0.807272732257843,0.3144495189189911,3.1745455265045166,,,,,,,
439,0.21671274304389954,0.018249379470944405,0.39898648858070374,0.9596046209335327,6599,0.9328799247741699,1.0,0.6357616186141968,0.3313320872322717,9.999999747378752e-05,0.8278145790100098,0.2786720097064972,4.82781457901001,,,,,,,
439,,,,,6599,,,,,,,,,0.9632248878479004,0.7740885615348816,0.10109197348356247,0.23817425966262817,0.8658854365348816,0.2741645574569702,16.0
443,0.13319870829582214,0.009940898045897484,0.2384452074766159,0.6405577063560486,6649,0.9415867328643799,1.0,0.7043010592460632,0.32818959056526303,9.999999747378752e-05,0.8118279576301575,0.3172266483306885,4.317204475402832,,,,,,,
446,0.1706830859184265,0.013514874503016472,0.26742109656333923,0.7562879323959351,6699,0.9477140307426453,1.0,0.644859790802002,0.3207415831803703,9.999999747378752e-05,0.7943925261497498,0.2847689092159271,4.457943916320801,,,,,,,
449,0.13280917704105377,0.011630614288151264,0.1934223473072052,0.6368102431297302,6749,0.9612705111503601,1.0,0.7731958627700806,0.31157176148482435,9.999999747378752e-05,0.8608247637748718,0.24294798076152802,2.7577319145202637,,,,,,,
449,,,,,6749,,,,,,,,,0.9642103314399719,0.7779948115348816,0.10038667172193527,0.23966415226459503,0.8606770634651184,0.2785549759864807,16.0
453,0.12812265753746033,0.014873052947223186,0.16410836577415466,0.6038476228713989,6799,0.9509910345077515,1.0,0.7200000286102295,0.29621277686969205,9.999999747378752e-05,0.9133333563804626,0.2840116620063782,4.753333568572998,,,,,,,
456,0.089539535343647,0.010056054219603539,0.09107442200183868,0.44531482458114624,6849,0.9529625773429871,1.0,0.7355769276618958,0.3110542038665063,9.999999747378752e-05,0.8125,0.2652859687805176,3.317307710647583,,,,,,,
459,0.12729494273662567,0.012182259000837803,0.1305791735649109,0.5969555974006653,6899,0.928672194480896,1.0,0.6173912882804871,0.3341604763171507,9.999999747378752e-05,0.7739130258560181,0.28529852628707886,5.247826099395752,,,,,,,
459,,,,,6899,,,,,,,,,0.964667797088623,0.779296875,0.09909584373235703,0.2375110238790512,0.8587239384651184,0.2768303453922272,16.0
463,0.12251272052526474,0.015723923221230507,0.15070632100105286,0.5831396579742432,6949,0.9527027010917664,1.0,0.7317073345184326,0.31712103122325697,9.999999747378752e-05,0.8231707215309143,0.32650473713874817,3.817073106765747,,,,,,,
466,0.1708964705467224,0.009668958373367786,0.3521970212459564,0.7605472803115845,6999,0.9524978995323181,1.0,0.7121211886405945,0.32321043638661784,9.999999747378752e-05,0.8560606241226196,0.2978370785713196,4.409090995788574,,,,,,,
469,0.12433372437953949,0.010866005904972553,0.13648243248462677,0.5900333523750305,7049,0.9459460377693176,1.0,0.6964285969734192,0.31502110582067067,9.999999747378752e-05,0.7857142686843872,0.28157904744148254,3.7261905670166016,,,,,,,
469,,,,,7049,,,,,,,,,0.9659874439239502,0.7845051884651184,0.09792264550924301,0.23536747694015503,0.8567708134651184,0.27488967776298523,16.0
473,0.1346731185913086,0.016729282215237617,0.1441711187362671,0.6192764639854431,7099,0.9362934827804565,1.0,0.6607142686843872,0.3135786126337936,9.999999747378752e-05,0.7991071343421936,0.29857319593429565,5.2901787757873535,,,,,,,
476,0.11520692706108093,0.011043941602110863,0.16437096893787384,0.6071275472640991,7149,0.9577702879905701,1.0,0.7556818127632141,0.3196639772543328,9.999999747378752e-05,0.8352272510528564,0.2482578456401825,3.6647727489471436,,,,,,,
479,0.2206689566373825,0.00982158724218607,0.4643525779247284,0.9538681507110596,7199,0.9487419128417969,1.0,0.6945812702178955,0.31949880016976423,9.999999747378752e-05,0.7931034564971924,0.2739832401275635,4.497537136077881,,,,,,,
479,,,,,7199,,,,,,,,,0.9657939076423645,0.78125,0.09819229692220688,0.23664267361164093,0.8600260615348816,0.2769007384777069,16.0
483,0.10064694285392761,0.009592840448021889,0.08139164745807648,0.5063933730125427,7249,0.9401119351387024,1.0,0.6872246861457825,0.31610862492610764,9.999999747378752e-05,0.8061674237251282,0.3022632598876953,5.048458099365234,,,,,,,
486,0.12573370337486267,0.014117254875600338,0.1774691939353943,0.5902096629142761,7299,0.9462657570838928,1.0,0.7396449446678162,0.33471564117395913,9.999999747378752e-05,0.8639053106307983,0.25544723868370056,3.6390533447265625,,,,,,,
489,0.18846924602985382,0.010401356965303421,0.32377585768699646,0.8833926320075989,7349,0.9459459185600281,1.0,0.7317073345184326,0.31398593199999236,9.999999747378752e-05,0.8109756112098694,0.28282415866851807,4.042683124542236,,,,,,,
489,,,,,7349,,,,,,,,,0.9648789763450623,0.775390625,0.09841225296258926,0.23606570065021515,0.857421875,0.2753068804740906,16.0
493,0.18921199440956116,0.011482319794595242,0.31772950291633606,0.8021032214164734,7399,0.9119604825973511,1.0,0.5634328126907349,0.3261218300112022,9.999999747378752e-05,0.7014925479888916,0.4034419655799866,5.4664177894592285,,,,,,,
496,0.11182121187448502,0.009474537335336208,0.0968143492937088,0.5526427030563354,7449,0.9482707977294922,1.0,0.725806474685669,0.3171330387534368,9.999999747378752e-05,0.8602150678634644,0.2776046395301819,4.333333492279053,,,,,,,
499,0.12643158435821533,0.010875547304749489,0.15984080731868744,0.6481132507324219,7499,0.9446665644645691,1.0,0.715976357460022,0.33122406930975534,9.999999747378752e-05,0.834319531917572,0.2663591802120209,4.112425804138184,,,,,,,
499,,,,,7499,,,,,,,,,0.9639288783073425,0.7708333134651184,0.0984419584274292,0.23403291404247284,0.8619791865348816,0.2711818516254425,16.0
